url,img,name,path,date_scraped
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000352751,https://www.forever21.com/images/default_330/00352751-01.jpg,Ruched Crop Top,f21/top_blouses/img/page7_00352751-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000328318,https://www.forever21.com/images/default_330/00328318-04.jpg,Button-Front Crop Top,f21/top_blouses/img/page7_00328318-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332406,https://www.forever21.com/images/default_330/00332406-03.jpg,Open-Knit Sweater,f21/top_blouses/img/page7_00332406-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333405,https://www.forever21.com/images/default_330/00333405-01.jpg,Linen-Blend Flounce-Hem Top,f21/top_blouses/img/page7_00333405-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000313487,https://www.forever21.com/images/default_330/00313487-01.jpg,Basic Knit Tee,f21/top_blouses/img/page7_00313487-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000318933,https://www.forever21.com/images/default_330/00318933-03.jpg,Seamless Crew Bodysuit,f21/top_blouses/img/page7_00318933-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000329193,https://www.forever21.com/images/default_330/00329193-04.jpg,Knotted High-Low Top,f21/top_blouses/img/page7_00329193-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332448,https://www.forever21.com/images/default_330/00332448-04.jpg,Sweater-Knit Crop Top,f21/top_blouses/img/page7_00332448-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000360210,https://www.forever21.com/images/default_330/00360210-01.jpg,Ribbed Striped-Trim Top,f21/top_blouses/img/page7_00360210-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000356201,https://www.forever21.com/images/default_330/00356201-01.jpg,Morroco Graphic Halter Top,f21/top_blouses/img/page7_00356201-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332014,https://www.forever21.com/images/default_330/00332014-01.jpg,Active Sheer Mesh Knit Tank Top,f21/top_blouses/img/page7_00332014-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000353675,https://www.forever21.com/images/default_330/00353675-01.jpg,Satin Cropped Cami,f21/top_blouses/img/page7_00353675-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000354773,https://www.forever21.com/images/default_330/00354773-01.jpg,Off-the-Shoulder Ruffle Top,f21/top_blouses/img/page7_00354773-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000338947,https://www.forever21.com/images/default_330/00338947-06.jpg,Solid V-Cutout Tee,f21/top_blouses/img/page7_00338947-06.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000315745,https://www.forever21.com/images/default_330/00315745-03.jpg,Striped Chiffon Crop Top,f21/top_blouses/img/page7_00315745-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000301001,https://www.forever21.com/images/default_330/00301001-12.jpg,Basic V-Neck Tee,f21/top_blouses/img/page7_00301001-12.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000336176,https://www.forever21.com/images/default_330/00336176-04.jpg,Floral Print Cami,f21/top_blouses/img/page7_00336176-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000323205,https://www.forever21.com/images/default_330/00323205-04.jpg,Seamless Ribbed Cami Bodysuit,f21/top_blouses/img/page7_00323205-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333888,https://www.forever21.com/images/default_330/00333888-04.jpg,Ribbed Lace-Up Bodysuit,f21/top_blouses/img/page7_00333888-04.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000354382,https://www.forever21.com/images/default_330/00354382-01.jpg,Twist-Front Cami Bodysuit,f21/top_blouses/img/page7_00354382-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000334947,https://www.forever21.com/images/default_330/00334947-02.jpg,Tie Dye Tee,f21/top_blouses/img/page7_00334947-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000352799,https://www.forever21.com/images/default_330/00352799-03.jpg,Off-the-Shoulder Polka-Dot Crop Top,f21/top_blouses/img/page7_00352799-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332453,https://www.forever21.com/images/default_330/00332453-02.jpg,Bunny Graphic Tee,f21/top_blouses/img/page7_00332453-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000335058,https://www.forever21.com/images/default_330/00335058-03.jpg,Sheer Knit Top,f21/top_blouses/img/page7_00335058-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333012,https://www.forever21.com/images/default_330/00333012-03.jpg,Leaf Print Shirt,f21/top_blouses/img/page7_00333012-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000330160,https://www.forever21.com/images/default_330/00330160-02.jpg,Striped V-Neck Cami,f21/top_blouses/img/page7_00330160-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332968,https://www.forever21.com/images/default_330/00332968-05.jpg,Notched Collar Shirt,f21/top_blouses/img/page7_00332968-05.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000354784,https://www.forever21.com/images/default_330/00354784-01.jpg,Sheer Smocked Crop Top,f21/top_blouses/img/page7_00354784-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000348024,https://www.forever21.com/images/default_330/00348024-01.jpg,Satin Striped Cami Bodysuit,f21/top_blouses/img/page7_00348024-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337193,https://www.forever21.com/images/default_330/00337193-02.jpg,Striped V-Neck  Top,f21/top_blouses/img/page7_00337193-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000331627,https://www.forever21.com/images/default_330/00331627-01.jpg,New York Embroidered Graphic Bodysuit,f21/top_blouses/img/page7_00331627-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000334517,https://www.forever21.com/images/default_330/00334517-01.jpg,Iridescent Metallic Pin Dot Crop Top,f21/top_blouses/img/page7_00334517-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000348617,https://www.forever21.com/images/default_330/00348617-01.jpg,One-Shoulder Crop Top & Cutout Pant Set,f21/top_blouses/img/page7_00348617-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000350394,https://www.forever21.com/images/default_330/00350394-01.jpg,Good Vibes Graphic Tee,f21/top_blouses/img/page7_00350394-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000338588,https://www.forever21.com/images/default_330/00338588-03.jpg,Wild Honey Graphic Tee,f21/top_blouses/img/page7_00338588-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337391,https://www.forever21.com/images/default_330/00337391-02.jpg,Eyelet Lace Crop Top,f21/top_blouses/img/page7_00337391-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000347605,https://www.forever21.com/images/default_330/00347605-01.jpg,Woman Graphic Tee,f21/top_blouses/img/page7_00347605-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000359479,https://www.forever21.com/images/default_330/00359479-02.jpg,Cutout Cropped Tee,f21/top_blouses/img/page7_00359479-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340048,https://www.forever21.com/images/default_330/00340048-01.jpg,Mujer Cropped Cami,f21/top_blouses/img/page7_00340048-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337749,https://www.forever21.com/images/default_330/00337749-01.jpg,L.A. Girl Gang Graphic Cropped Tee,f21/top_blouses/img/page7_00337749-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000325097,https://www.forever21.com/images/default_330/00325097-01.jpg,Levis Graphic Tee,f21/top_blouses/img/page7_00325097-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000325087,https://www.forever21.com/images/default_330/00325087-01.jpg,Levis Striped-Trim Graphic Tee,f21/top_blouses/img/page7_00325087-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340875,https://www.forever21.com/images/default_330/00340875-02.jpg,Striped Trim Tee,f21/top_blouses/img/page7_00340875-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000325122,https://www.forever21.com/images/default_330/00325122-01.jpg,Levis Graphic Bodysuit,f21/top_blouses/img/page7_00325122-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000336890,https://www.forever21.com/images/default_330/00336890-05.jpg,Knotted Button-Front Cropped Cami,f21/top_blouses/img/page7_00336890-05.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000336533,https://www.forever21.com/images/default_330/00336533-06.jpg,Slub Knit Boxy Top,f21/top_blouses/img/page7_00336533-06.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000332567,https://www.forever21.com/images/default_330/00332567-02.jpg,Multicolor Stripe Tube Top,f21/top_blouses/img/page7_00332567-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337474,https://www.forever21.com/images/default_330/00337474-01.jpg,Camo Buckled Cropped Vest,f21/top_blouses/img/page7_00337474-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337576,https://www.forever21.com/images/default_330/00337576-02.jpg,Zebra Print Cropped Cami,f21/top_blouses/img/page7_00337576-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000347695,https://www.forever21.com/images/default_330/00347695-01.jpg,Cutout Halter Crop Top,f21/top_blouses/img/page7_00347695-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000338858,https://www.forever21.com/images/default_330/00338858-02.jpg,Floral Open-Knit Halter Top,f21/top_blouses/img/page7_00338858-02.jpg,2019-02-26
